CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,POP2010,Rural,UATYP10
49027974300,Utah,Millard County,0,4639.0,1588,0,33.0,0.71,0,0,0,0,0,0,8.7,62875.0,1,1,0,0,0,1,0,0,1331.0,1331.0,32.0,332.0,332.0,9.0,3936.0,84.84,1268.0,27.33,1238.0,26.69,628.0,13.53,3390.0,73.08,0.0,0.0,55.0,1.19,4.0,0.09,58.0,1.26,428.0,9.23,512.0,11.03,24.0,1.54,81.0,5.13,2809.0,60.55,840.0,18.1,884.0,19.05,467.0,10.06,2499.0,53.88,0.0,0.0,34.0,0.73,4.0,0.08,49.0,1.05,223.0,4.81,273.0,5.88,13.0,0.8,58.0,3.64,1331.0,28.68,332.0,7.16,397.0,8.56,267.0,5.76,1209.0,26.06,0.0,0.0,2.0,0.04,2.0,0.04,37.0,0.8,81.0,1.74,96.0,2.07,2.0,0.14,29.0,1.8,32.0,0.7,9.0,0.2,5.0,0.11,14.0,0.3,32.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.05,1541.0,1469.0,733.0,4042.0,0.0,56.0,4.0,68.0,469.0,571.0,30.0,99.0,,,
49029970100,Utah,Morgan County,0,8042.0,2370,0,0.0,0.0,0,0,0,0,0,0,3.0,97011.0,0,0,0,0,0,0,0,0,26.0,26.0,0.0,4.0,4.0,0.0,7208.0,89.62,1273.0,15.83,2653.0,32.99,699.0,8.69,7038.0,87.52,10.0,0.12,30.0,0.37,9.0,0.11,17.0,0.21,104.0,1.29,166.0,2.06,6.0,0.25,52.0,2.19,4652.0,57.85,810.0,10.08,1697.0,21.1,454.0,5.65,4547.0,56.54,4.0,0.06,24.0,0.3,3.0,0.04,15.0,0.19,58.0,0.72,97.0,1.2,2.0,0.07,33.0,1.39,26.0,0.32,4.0,0.04,9.0,0.12,2.0,0.03,26.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.0,2917.0,816.0,7834.0,11.0,31.0,9.0,18.0,139.0,207.0,8.0,72.0,,,
49029970200,Utah,Morgan County,0,1427.0,450,0,0.0,0.0,0,0,0,0,0,0,2.8,90938.0,0,0,0,0,0,0,0,0,8.0,8.0,,2.0,2.0,,1427.0,100.0,338.0,23.68,432.0,30.27,181.0,12.68,1400.0,98.11,5.0,0.35,3.0,0.21,1.0,0.07,0.0,0.0,18.0,1.26,19.0,1.33,9.0,2.1,0.0,0.0,1427.0,100.0,338.0,23.68,432.0,30.27,181.0,12.68,1400.0,98.11,5.0,0.35,3.0,0.21,1.0,0.07,0.0,0.0,18.0,1.26,19.0,1.33,9.0,2.1,0.0,0.0,8.0,0.56,2.0,0.13,2.0,0.15,2.0,0.11,8.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,432.0,181.0,1400.0,5.0,3.0,1.0,0.0,18.0,19.0,9.0,0.0,,,
49031960100,Utah,Piute County,0,1556.0,576,0,37.0,2.38,1,1,1,1,0,1,17.1,44167.0,1,1,1,0,0,1,1,1,1556.0,1556.0,971.0,744.0,744.0,417.0,1556.0,100.0,744.0,47.83,468.0,30.08,332.0,21.34,1474.0,94.73,2.0,0.13,6.0,0.39,2.0,0.13,5.0,0.32,67.0,4.31,109.0,7.01,8.0,1.4,48.0,8.42,1556.0,100.0,744.0,47.83,468.0,30.08,332.0,21.34,1474.0,94.73,2.0,0.13,6.0,0.39,2.0,0.13,5.0,0.32,67.0,4.31,109.0,7.01,8.0,1.4,48.0,8.42,1556.0,100.0,744.0,47.83,468.0,30.08,332.0,21.34,1474.0,94.73,2.0,0.13,6.0,0.39,2.0,0.13,5.0,0.32,67.0,4.31,109.0,7.01,8.0,1.4,48.0,8.42,971.0,62.38,417.0,26.81,302.0,19.41,181.0,11.66,904.0,58.12,1.0,0.06,5.0,0.32,1.0,0.07,1.0,0.07,58.0,3.73,102.0,6.56,8.0,1.0,29.0,5.08,898.0,468.0,332.0,1474.0,2.0,6.0,2.0,5.0,67.0,109.0,7.0,42.0,,,
49033950100,Utah,Rich County,0,2264.0,805,0,1.0,0.04,0,0,0,0,0,0,15.9,63500.0,1,1,1,0,0,1,1,1,2264.0,2264.0,2174.0,783.0,783.0,758.0,2264.0,100.0,783.0,34.58,704.0,31.1,343.0,15.15,2196.0,97.0,0.0,0.0,7.0,0.31,1.0,0.04,16.0,0.71,44.0,1.94,96.0,4.24,3.0,0.4,22.0,2.74,2264.0,100.0,783.0,34.58,704.0,31.1,343.0,15.15,2196.0,97.0,0.0,0.0,7.0,0.31,1.0,0.04,16.0,0.71,44.0,1.94,96.0,4.24,3.0,0.4,22.0,2.74,2264.0,100.0,783.0,34.58,704.0,31.1,343.0,15.15,2196.0,97.0,0.0,0.0,7.0,0.31,1.0,0.04,16.0,0.71,44.0,1.94,96.0,4.24,3.0,0.4,22.0,2.74,2174.0,96.02,758.0,33.48,667.0,29.48,338.0,14.94,2114.0,93.36,0.0,0.0,7.0,0.31,1.0,0.04,16.0,0.71,36.0,1.6,83.0,3.67,3.0,0.0,21.0,2.65,785.0,704.0,343.0,2196.0,0.0,7.0,1.0,16.0,44.0,96.0,3.0,17.0,,,
49035100100,Utah,Salt Lake County,1,1529.0,571,0,0.0,0.0,0,0,0,0,0,0,18.9,66250.0,0,1,0,1,0,0,0,0,479.0,1350.0,479.0,236.0,650.0,236.0,1350.0,88.28,650.0,42.52,368.0,24.06,67.0,4.38,984.0,64.33,51.0,3.35,35.0,2.3,30.0,1.94,17.0,1.11,233.0,15.25,385.0,25.16,62.0,10.83,82.0,14.4,479.0,31.33,236.0,15.46,158.0,10.35,25.0,1.65,410.0,26.82,13.0,0.83,5.0,0.31,9.0,0.59,2.0,0.11,41.0,2.67,81.0,5.27,14.0,2.42,29.0,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0,424.0,78.0,1069.0,75.0,44.0,38.0,21.0,282.0,461.0,99.0,115.0,,,
49035100200,Utah,Salt Lake County,1,1289.0,520,0,0.0,0.0,0,0,0,0,0,0,8.6,148409.0,0,1,0,1,0,0,0,0,391.0,1242.0,391.0,68.0,217.0,68.0,1242.0,96.36,217.0,16.82,251.0,19.43,170.0,13.18,1120.0,86.86,22.0,1.71,57.0,4.41,0.0,0.0,4.0,0.34,39.0,3.03,62.0,4.77,54.0,10.41,17.0,3.34,391.0,30.32,68.0,5.29,103.0,7.97,58.0,4.52,350.0,27.17,6.0,0.45,24.0,1.84,0.0,0.0,0.0,0.01,11.0,0.85,11.0,0.85,15.0,2.85,5.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,258.0,178.0,1162.0,22.0,59.0,0.0,5.0,41.0,65.0,56.0,18.0,,,
49035100306,Utah,Salt Lake County,1,5062.0,1393,0,124.0,2.45,0,1,0,0,0,1,28.8,42731.0,0,1,0,1,0,0,0,0,212.0,1694.0,212.0,106.0,967.0,106.0,1694.0,33.47,967.0,19.1,478.0,9.44,62.0,1.23,883.0,17.44,95.0,1.88,109.0,2.14,91.0,1.8,22.0,0.43,495.0,9.78,790.0,15.61,91.0,6.54,80.0,5.74,212.0,4.18,106.0,2.09,79.0,1.56,1.0,0.02,128.0,2.53,2.0,0.04,3.0,0.05,0.0,0.0,3.0,0.06,75.0,1.49,152.0,2.99,8.0,0.54,6.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329.0,1714.0,194.0,2503.0,249.0,254.0,312.0,52.0,1692.0,2703.0,173.0,239.0,,,
49035100307,Utah,Salt Lake County,1,5223.0,1220,0,0.0,0.0,1,1,1,0,0,1,24.9,53594.0,1,1,1,1,1,0,0,0,1981.0,4173.0,1981.0,1181.0,2195.0,1181.0,4173.0,79.9,2195.0,42.03,1591.0,30.47,114.0,2.18,1994.0,38.17,215.0,4.12,332.0,6.35,273.0,5.22,43.0,0.83,1316.0,25.2,2038.0,39.02,9.0,0.76,124.0,10.12,1981.0,37.94,1181.0,22.6,805.0,15.42,50.0,0.95,930.0,17.81,114.0,2.18,69.0,1.33,192.0,3.68,26.0,0.5,650.0,12.44,1027.0,19.66,0.0,0.0,56.0,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809.0,1942.0,170.0,2539.0,271.0,405.0,304.0,61.0,1643.0,2609.0,25.0,169.0,,,
49035100308,Utah,Salt Lake County,1,4222.0,1245,0,0.0,0.0,1,1,1,0,0,1,26.1,37218.0,1,1,1,1,1,0,0,0,886.0,2259.0,886.0,604.0,1541.0,604.0,2259.0,53.51,1541.0,36.49,734.0,17.39,179.0,4.24,1131.0,26.79,165.0,3.9,103.0,2.44,92.0,2.18,41.0,0.98,727.0,17.22,1176.0,27.85,61.0,4.87,113.0,9.1,886.0,21.0,604.0,14.31,285.0,6.75,83.0,1.96,476.0,11.28,50.0,1.18,28.0,0.67,25.0,0.58,13.0,0.3,294.0,6.97,517.0,12.25,25.0,1.98,41.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.0,1532.0,240.0,1882.0,305.0,190.0,198.0,102.0,1545.0,2409.0,134.0,191.0,,,
49035100500,Utah,Salt Lake County,1,6379.0,2163,0,0.0,0.0,0,1,0,0,0,1,28.6,50694.0,0,1,0,1,0,0,0,0,,2147.0,,,888.0,,2147.0,33.66,888.0,13.92,685.0,10.74,72.0,1.12,1010.0,15.83,220.0,3.46,137.0,2.14,94.0,1.47,53.0,0.83,634.0,9.93,1119.0,17.54,91.0,4.22,131.0,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2854.0,1937.0,575.0,3930.0,302.0,224.0,139.0,108.0,1676.0,2872.0,216.0,380.0,,,
49035100600,Utah,Salt Lake County,1,6556.0,2085,0,58.0,0.88,0,1,0,0,0,1,31.2,47173.0,0,1,0,1,0,0,0,0,,1416.0,,,697.0,,1416.0,21.59,697.0,10.63,411.0,6.27,166.0,2.53,718.0,10.96,94.0,1.44,54.0,0.83,32.0,0.49,27.0,0.42,490.0,7.47,701.0,10.69,90.0,4.32,118.0,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254.0,1992.0,578.0,3725.0,269.0,135.0,237.0,103.0,2087.0,3239.0,254.0,522.0,,,
49035100700,Utah,Salt Lake County,1,2704.0,1403,0,25.0,0.92,0,0,0,0,1,0,15.4,104333.0,1,1,1,1,1,0,0,1,713.0,2704.0,713.0,245.0,863.0,245.0,2704.0,100.0,863.0,31.9,383.0,14.16,209.0,7.73,2258.0,83.51,71.0,2.63,67.0,2.48,7.0,0.26,29.0,1.07,272.0,10.06,403.0,14.9,137.0,9.76,93.0,6.6,713.0,26.36,245.0,9.06,80.0,2.96,45.0,1.66,603.0,22.29,23.0,0.86,15.0,0.55,2.0,0.08,8.0,0.28,62.0,2.29,99.0,3.67,5.0,0.34,26.0,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.0,383.0,209.0,2258.0,71.0,67.0,7.0,29.0,272.0,403.0,147.0,102.0,,,
49035100800,Utah,Salt Lake County,1,2491.0,1362,0,190.0,7.63,0,0,0,0,1,0,11.8,75568.0,0,1,0,1,0,0,0,1,,1526.0,,,479.0,,1526.0,61.25,479.0,19.22,130.0,5.22,358.0,14.36,1303.0,52.32,44.0,1.77,61.0,2.46,9.0,0.38,14.0,0.56,94.0,3.76,137.0,5.48,135.0,9.95,38.0,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0,162.0,603.0,2108.0,59.0,113.0,26.0,18.0,167.0,216.0,220.0,59.0,,,
49035101000,Utah,Salt Lake County,1,2959.0,1330,0,0.0,0.0,0,0,0,0,0,0,8.2,100581.0,0,0,0,0,0,0,0,0,,332.0,,,62.0,,332.0,11.23,62.0,2.09,48.0,1.63,43.0,1.47,310.0,10.49,3.0,0.09,8.0,0.27,1.0,0.03,0.0,0.0,11.0,0.36,12.0,0.41,13.0,0.96,9.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,537.0,342.0,2748.0,35.0,75.0,6.0,5.0,90.0,140.0,103.0,81.0,,,
49035101101,Utah,Salt Lake County,1,1969.0,1079,0,48.0,2.44,0,0,0,0,0,0,14.8,68750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,251.0,115.0,1735.0,31.0,73.0,12.0,12.0,106.0,126.0,66.0,19.0,,,
49035101102,Utah,Salt Lake County,1,3422.0,2073,0,28.0,0.82,0,0,0,0,0,0,11.0,95104.0,0,0,0,0,0,0,0,0,,47.0,,,9.0,,47.0,1.36,9.0,0.25,5.0,0.13,13.0,0.38,44.0,1.28,0.0,0.01,1.0,0.02,0.0,0.0,0.0,0.01,2.0,0.05,3.0,0.09,1.0,0.05,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.0,290.0,629.0,2969.0,58.0,123.0,30.0,35.0,207.0,272.0,192.0,14.0,,,
49035101200,Utah,Salt Lake County,1,3877.0,2012,0,0.0,0.0,0,0,0,0,0,0,10.6,126771.0,0,1,0,1,0,0,0,0,243.0,2368.0,243.0,25.0,581.0,25.0,2368.0,61.09,581.0,14.99,361.0,9.32,217.0,5.6,2179.0,56.19,15.0,0.39,70.0,1.82,4.0,0.1,15.0,0.38,85.0,2.2,125.0,3.22,6.0,0.28,50.0,2.5,243.0,6.27,25.0,0.65,64.0,1.64,25.0,0.65,232.0,5.99,2.0,0.06,3.0,0.07,0.0,0.0,0.0,0.0,6.0,0.15,5.0,0.12,0.0,0.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0,543.0,362.0,3548.0,39.0,115.0,5.0,22.0,148.0,207.0,18.0,90.0,,,
49035101400,Utah,Salt Lake County,1,4816.0,1323,0,1264.0,26.25,1,1,1,1,1,1,42.3,33270.0,1,1,1,1,1,0,0,1,2718.0,4816.0,2718.0,2109.0,3450.0,2109.0,4816.0,100.0,3450.0,71.64,803.0,16.67,108.0,2.24,3321.0,68.96,94.0,1.95,1064.0,22.09,22.0,0.46,28.0,0.58,287.0,5.96,264.0,5.48,208.0,15.72,92.0,6.95,2718.0,56.44,2109.0,43.8,213.0,4.42,36.0,0.76,1905.0,39.56,63.0,1.31,544.0,11.29,12.0,0.24,15.0,0.31,179.0,3.73,139.0,2.89,66.0,4.98,40.0,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.0,803.0,108.0,3321.0,94.0,1064.0,22.0,28.0,287.0,264.0,125.0,58.0,,,
49035101500,Utah,Salt Lake County,1,3214.0,1662,0,130.0,4.04,0,1,0,1,1,1,26.5,67031.0,0,1,0,1,0,0,0,1,7.0,3214.0,7.0,3.0,1532.0,3.0,3214.0,100.0,1532.0,47.68,241.0,7.5,188.0,5.85,2682.0,83.45,51.0,1.59,284.0,8.84,7.0,0.22,36.0,1.12,154.0,4.79,203.0,6.32,164.0,9.88,56.0,3.38,7.0,0.22,3.0,0.1,0.0,0.0,1.0,0.02,6.0,0.19,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.05,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.0,241.0,188.0,2682.0,51.0,284.0,7.0,36.0,154.0,203.0,147.0,48.0,,,
49035101600,Utah,Salt Lake County,1,3628.0,1788,0,43.0,1.19,0,1,0,1,1,1,29.9,86765.0,0,1,0,1,0,0,0,1,,1690.0,,,896.0,,1690.0,46.57,896.0,24.7,135.0,3.72,279.0,7.7,1442.0,39.75,15.0,0.42,147.0,4.05,6.0,0.16,7.0,0.2,72.0,1.99,103.0,2.84,218.0,12.2,61.0,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.0,424.0,395.0,3121.0,38.0,244.0,13.0,27.0,185.0,269.0,309.0,120.0,,,
49035101700,Utah,Salt Lake County,1,3534.0,1852,0,141.0,3.99,0,1,0,0,0,1,23.5,54435.0,0,1,0,1,0,0,0,0,,613.0,,,283.0,,613.0,17.35,283.0,8.02,52.0,1.47,93.0,2.63,502.0,14.21,15.0,0.42,50.0,1.42,1.0,0.04,18.0,0.5,27.0,0.76,50.0,1.4,37.0,1.99,8.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.0,291.0,245.0,2736.0,89.0,386.0,23.0,57.0,243.0,346.0,295.0,63.0,,,
49035101800,Utah,Salt Lake County,1,3086.0,1560,0,0.0,0.0,0,0,0,0,0,1,32.1,62429.0,0,0,0,0,0,0,0,0,,26.0,,,13.0,,26.0,0.84,13.0,0.41,2.0,0.08,4.0,0.13,21.0,0.67,0.0,0.0,2.0,0.08,0.0,0.0,1.0,0.02,2.0,0.06,2.0,0.06,1.0,0.09,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.0,389.0,197.0,2534.0,74.0,206.0,9.0,53.0,210.0,321.0,307.0,112.0,,,
49035101900,Utah,Salt Lake County,1,2497.0,1460,0,317.0,12.7,0,0,0,0,0,1,29.5,63125.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.0,161.0,403.0,2038.0,66.0,182.0,8.0,41.0,162.0,236.0,475.0,97.0,,,
49035102000,Utah,Salt Lake County,1,2620.0,1272,0,6.0,0.23,0,0,0,0,0,1,19.7,45909.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.0,453.0,187.0,1991.0,88.0,115.0,34.0,60.0,332.0,586.0,165.0,116.0,,,
49035102100,Utah,Salt Lake County,1,1457.0,953,0,87.0,5.97,0,0,0,0,0,1,22.1,43068.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,193.0,60.0,1079.0,85.0,68.0,7.0,47.0,171.0,289.0,260.0,156.0,,,
49035102300,Utah,Salt Lake County,1,2760.0,1493,0,37.0,1.34,0,0,0,0,0,1,23.6,57446.0,0,0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.0,513.0,454.0,1901.0,122.0,105.0,24.0,72.0,536.0,821.0,623.0,326.0,,,
49035102500,Utah,Salt Lake County,1,3460.0,1650,0,1016.0,29.36,0,1,0,1,1,1,28.1,70179.0,0,1,0,1,0,0,0,1,,2865.0,,,1206.0,,2865.0,82.8,1206.0,34.87,239.0,6.89,202.0,5.84,2226.0,64.33,162.0,4.68,142.0,4.1,23.0,0.66,77.0,2.23,235.0,6.8,450.0,13.0,361.0,21.87,173.0,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.0,313.0,218.0,2628.0,240.0,174.0,33.0,85.0,300.0,581.0,585.0,281.0,,,
49035102600,Utah,Salt Lake County,1,4420.0,1267,0,121.0,2.74,0,1,0,0,0,1,25.8,57929.0,0,1,0,1,0,0,0,0,,2059.0,,,1262.0,,2059.0,46.59,1262.0,28.55,646.0,14.62,122.0,2.76,1182.0,26.74,75.0,1.69,71.0,1.6,110.0,2.48,45.0,1.02,577.0,13.06,1128.0,25.53,11.0,0.87,74.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.0,1345.0,336.0,2527.0,142.0,136.0,202.0,89.0,1324.0,2338.0,58.0,173.0,,,
49035102701,Utah,Salt Lake County,1,5099.0,1590,0,0.0,0.0,0,1,0,1,1,1,20.2,43194.0,0,1,0,1,0,0,0,1,0.0,3649.0,0.0,0.0,1819.0,0.0,3649.0,71.56,1819.0,35.68,1147.0,22.5,233.0,4.57,1789.0,35.09,85.0,1.66,81.0,1.59,273.0,5.36,65.0,1.27,1356.0,26.59,1958.0,38.4,105.0,6.6,225.0,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812.0,1641.0,327.0,2526.0,156.0,96.0,350.0,103.0,1868.0,2792.0,151.0,319.0,,,
49035102702,Utah,Salt Lake County,1,3835.0,1074,0,0.0,0.0,1,1,1,0,0,1,29.8,38950.0,1,1,1,1,1,0,0,0,1802.0,3835.0,1802.0,1232.0,2623.0,1232.0,3835.0,100.0,2623.0,68.39,1450.0,37.81,183.0,4.77,2109.0,54.99,201.0,5.24,101.0,2.63,183.0,4.77,87.0,2.27,1154.0,30.09,2317.0,60.42,100.0,9.29,214.0,19.9,1802.0,46.98,1232.0,32.13,672.0,17.53,97.0,2.52,1006.0,26.24,110.0,2.86,58.0,1.51,73.0,1.9,30.0,0.79,524.0,13.67,1091.0,28.46,46.0,4.29,99.0,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.0,1450.0,183.0,2109.0,201.0,101.0,183.0,87.0,1154.0,2317.0,116.0,233.0,,,
49035102801,Utah,Salt Lake County,1,6106.0,1710,0,0.0,0.0,0,0,0,0,0,1,28.0,51750.0,0,0,0,0,0,0,0,0,,454.0,,,235.0,,454.0,7.43,235.0,3.84,157.0,2.57,27.0,0.44,243.0,3.98,9.0,0.15,29.0,0.47,26.0,0.43,5.0,0.08,141.0,2.31,255.0,4.17,6.0,0.33,22.0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2894.0,2049.0,489.0,3091.0,143.0,263.0,342.0,89.0,2178.0,3364.0,66.0,329.0,,,
49035102802,Utah,Salt Lake County,1,5063.0,1243,0,104.0,2.05,0,1,0,0,0,1,20.6,64514.0,0,1,0,1,0,0,0,0,39.0,2988.0,39.0,20.0,1353.0,20.0,2988.0,59.01,1353.0,26.72,1043.0,20.61,190.0,3.75,1405.0,27.75,151.0,2.99,162.0,3.19,400.0,7.9,62.0,1.22,808.0,15.96,1196.0,23.62,79.0,6.36,100.0,8.04,39.0,0.76,20.0,0.4,6.0,0.11,3.0,0.06,29.0,0.58,1.0,0.02,1.0,0.01,1.0,0.01,1.0,0.02,6.0,0.12,10.0,0.19,1.0,0.07,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.0,1756.0,315.0,2365.0,321.0,280.0,563.0,98.0,1436.0,2122.0,135.0,194.0,,,
